client_hash_id,content_hash_id,search_volume,competition,competition_level,cpc,char_count,main_intent,keyword_char_count,keyword_token_count,url_char_count,backlinks,category_count,word_count,content_type,provider_used,model_used,content_created_date,content_updated_date,content_age_days,days_since_last_update
client_ccdd78843409c8c7,content_b57987297ccdb457,10,0.0,LOW,0.0,19915,commercial,32,6,95,0,3,2832,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-05-20,134,41
client_ccdd78843409c8c7,content_b5d3189776bb5a7e,20,0.31,LOW,0.0,20629,commercial,51,10,118,0,8,2968,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_b696fb760ab50b49,10,0.0,LOW,0.0,19455,commercial,23,3,102,0,5,2716,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_b6acfe94fe1570b6,10,0.22,LOW,7.16,18910,informational,30,6,98,0,8,2678,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_b6ec25c1e6db8e97,10,0.43,MEDIUM,8.81,20111,commercial,31,5,97,0,5,2866,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_b6fbc18cbb175b06,10,0.04,LOW,0.0,20494,transactional,40,8,103,0,3,2930,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-05-20,134,41
client_ccdd78843409c8c7,content_b7242a5903685e9f,10,0.0,LOW,0.0,18584,commercial,36,6,99,41,3,2615,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_b73a5815c6b639c0,50,0.02,LOW,0.0,20622,informational,39,7,98,239,2,2925,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_b75fdff561b8e708,90,0.07,LOW,2.18,20173,transactional,41,7,95,10,5,2873,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-05-20,134,41
client_ccdd78843409c8c7,content_b76489960e1a68bf,20,0.57,MEDIUM,10.72,18462,commercial,42,8,116,0,10,2648,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_ba7633de30cc5a3b,10,0.0,LOW,0.0,19876,informational,26,4,104,0,5,2719,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_ba988b00aa48abb6,10,0.0,LOW,0.0,19789,informational,45,8,92,0,3,2840,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_bbabb4cf924ecd70,10,0.0,LOW,0.0,20256,navigational,26,3,104,0,6,2903,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_ccdd78843409c8c7,content_bc06a2db0e1de647,10,0.0,LOW,0.0,18337,informational,36,8,108,0,5,2721,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-05-20,134,41
client_ccdd78843409c8c7,content_bc917c478bc3dba2,90,0.04,LOW,4.42,21121,informational,42,8,106,765,5,2963,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_bd35e8d641f64843,0,0.0,LOW,0.0,18566,informational,33,6,124,0,0,2682,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_be7a13998ebc3804,30,0.0,LOW,0.0,20923,commercial,32,6,99,13,2,3041,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-05-20,134,41
client_ccdd78843409c8c7,content_c00a637ccdf07396,10,0.0,LOW,0.0,20092,commercial,53,8,98,0,5,2953,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_c07fc005d3e70c4a,0,0.0,LOW,0.0,19149,informational,37,7,97,0,0,2748,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_c093e81717830a10,10,0.0,LOW,0.0,21077,commercial,38,7,103,0,3,2923,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_c11574e6986149af,10,0.29,LOW,0.0,18573,commercial,45,9,104,0,8,2641,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_c20dfa0511ee0652,10,0.0,LOW,0.0,20604,commercial,47,8,100,0,8,2881,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_c2d630860b5faed4,0,0.0,LOW,0.0,19479,informational,40,8,98,0,0,2683,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_c52672848aad9ba7,10,0.0,LOW,0.0,19147,informational,38,7,106,0,5,2794,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_c5606de4bf109283,10,0.0,LOW,0.0,19857,commercial,40,8,100,0,5,2880,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_c5d93a97dbf5d330,10,0.07,LOW,0.0,18846,commercial,37,8,88,0,8,2816,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_c615731fe974ca03,20,0.05,LOW,0.0,20692,informational,33,6,102,0,5,3040,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_c6e5c9ecce68f1f1,260,0.26,LOW,6.13,19621,informational,35,6,100,699,8,2841,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_c727afb6356c83db,10,0.17,LOW,0.0,23585,transactional,34,6,104,0,5,3327,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_c7e8038a34126bd7,10,0.17,LOW,0.0,21061,informational,28,5,106,0,10,3044,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_c8331ea5b341611d,10,0.04,LOW,0.0,18638,informational,35,7,95,0,1,2701,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_c93f37a03d37b376,10,0.21,LOW,8.97,21397,commercial,53,10,105,0,10,3110,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_ce437f6738122de9,20,0.07,LOW,0.0,21043,navigational,33,5,100,0,5,3038,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_ced80911366ab31f,10,0.43,MEDIUM,0.0,20365,navigational,29,5,103,0,10,2885,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_d05d21cc7e62d1f1,10,0.0,LOW,0.0,19172,informational,29,4,103,0,6,2747,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_ccdd78843409c8c7,content_d101226190e25616,10,0.0,LOW,0.0,20654,commercial,51,10,98,0,10,2996,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_d1af41c825526962,10,0.0,LOW,0.0,22187,navigational,55,7,118,0,8,3098,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-07-01,110,-1
client_ccdd78843409c8c7,content_d1ee1e4790f53b8b,10,0.0,LOW,0.0,19509,commercial,42,7,102,0,4,2812,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_d22a26f1c818f1c1,10,0.0,LOW,0.0,18278,informational,24,4,99,0,8,2551,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-05-20,134,41
client_ccdd78843409c8c7,content_d2a26dece2bb0c0e,10,0.02,LOW,0.0,20672,informational,26,4,104,0,8,2907,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_d2e2c9eac9d67caa,10,1.0,HIGH,20.83,18663,commercial,31,6,97,0,5,2690,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_d39c14ea2bec7f9d,10,0.0,LOW,0.0,20924,commercial,26,3,105,0,8,3042,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_ccdd78843409c8c7,content_d3ca1aa57781cc38,10,0.0,LOW,0.0,19395,informational,26,3,103,0,2,2706,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_ccdd78843409c8c7,content_d504f447cd1126b9,10,0.02,LOW,0.0,19842,navigational,33,5,102,0,5,2877,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-07-01,110,-1
client_ccdd78843409c8c7,content_d51b45dd2c84e619,20,0.01,LOW,0.0,19477,informational,41,6,102,0,5,2775,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_d553ff87e79a6d5a,30,0.09,LOW,0.0,19667,informational,39,7,102,195,8,2839,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_d5b01342bbc259bb,10,0.0,LOW,0.0,18598,informational,42,8,106,0,5,2644,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_d6b50ca8b25ee447,0,0.0,LOW,0.0,19206,informational,41,7,111,0,0,2783,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_d7256b6464afd4af,0,0.0,LOW,0.0,18942,informational,39,9,102,0,0,2716,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_d75a6ad2864909f7,10,0.0,LOW,0.0,19651,informational,37,7,105,0,5,2749,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_d7cad692d5bdf9b2,10,0.0,LOW,0.0,18106,informational,42,7,97,0,0,2611,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_d7e1a76038d2be70,20,0.62,MEDIUM,0.0,19642,transactional,37,6,104,0,8,2748,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_da09b5f4d1da1de3,30,0.3,LOW,0.0,19650,informational,36,7,100,89,10,2741,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_da770ca36064af16,10,0.0,LOW,0.0,18440,commercial,37,7,100,222,8,2669,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_daa82b601233b5b2,10,0.0,LOW,0.0,21488,informational,41,7,106,0,5,3076,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_db42f17c15994047,10,0.0,LOW,0.0,18233,informational,44,8,91,0,5,2632,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_dbcf816cb156797c,10,0.48,MEDIUM,0.0,20684,informational,34,6,96,0,10,2935,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_dc9c1523b4f40e34,0,0.0,LOW,0.0,18821,informational,42,7,104,0,0,2688,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_dcb32a2a709f9fe5,10,0.14,LOW,0.0,19684,informational,29,5,101,0,5,2807,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_dcc08906117c78af,10,0.0,LOW,0.0,20033,informational,35,7,105,0,5,2879,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_dcecd15337edbe90,10,0.0,LOW,0.0,21124,informational,40,7,106,0,10,3120,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_de26b1f2e69bb2ca,10,0.0,LOW,0.0,20800,informational,27,3,102,0,5,2902,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_ccdd78843409c8c7,content_dfe379ba8c549b55,10,0.0,LOW,0.0,21922,transactional,38,7,100,0,2,3126,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_e0ca15d9edd3d414,10,0.0,LOW,0.0,19353,commercial,35,6,136,0,5,2773,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-05-20,134,41
client_ccdd78843409c8c7,content_e12c7a1ebe125165,10,0.04,LOW,0.0,18766,commercial,35,7,102,0,8,2637,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_e132ca990e23b57e,50,0.31,LOW,7.69,18265,commercial,43,8,90,41,8,2657,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_e19d7c12b67f3613,0,0.0,LOW,0.0,19113,informational,28,5,105,0,0,2704,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_e2715e69fa8bbcd3,10,0.14,LOW,0.0,18357,transactional,26,4,114,89,3,2447,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_e334ef0209acd799,10,0.0,LOW,0.0,20967,commercial,45,8,103,10,6,2945,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_e38c50b17eafeed1,40,0.0,LOW,0.0,18584,commercial,57,10,103,2,8,2685,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_e3bf5034cd382920,10,0.0,LOW,0.0,19915,informational,31,5,101,0,5,2889,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_e3d0844868b5e832,10,0.0,LOW,0.0,20137,transactional,44,8,105,0,10,2970,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_e409aff93c144d3c,10,0.14,LOW,0.0,20344,informational,32,5,92,0,8,2900,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_e5079cc41684fec5,10,0.17,LOW,1.79,20257,informational,30,5,99,0,5,2796,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_e57ee5bd88b4810b,10,0.0,LOW,0.0,19036,transactional,33,6,107,0,2,2732,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_e6ce977a7861382e,10,0.0,LOW,0.0,20977,informational,28,5,94,0,10,3004,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-05-20,134,41
client_ccdd78843409c8c7,content_e73306ea096797c1,0,0.0,LOW,0.0,19893,informational,33,7,104,0,0,2917,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_e7379673f6d9d970,10,0.0,LOW,0.0,19741,commercial,37,7,109,0,5,2738,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_e8836340db714ab1,10,0.43,MEDIUM,0.0,19675,informational,30,5,102,0,5,2904,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_e8c3ae533735fae0,10,0.0,LOW,0.0,22291,informational,36,5,108,0,10,3134,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_e904a60101584676,10,0.0,LOW,0.0,20745,informational,37,7,100,0,10,3008,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_e92dcc1b4bd36114,10,0.04,LOW,0.0,19752,informational,24,4,96,23,5,2840,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_e9bf16d56260a471,30,0.01,LOW,0.0,20076,informational,39,8,102,13,5,2903,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_eb3f8d6fb51370cb,10,0.0,LOW,0.0,20405,informational,36,7,107,0,5,2892,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_ebc4dc10a03ad3c1,10,0.07,LOW,0.0,19771,informational,42,7,89,0,10,2837,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_ebee067bb505cc30,0,0.0,LOW,0.0,19698,informational,26,5,95,0,0,2765,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_ec64bfa6e333d678,10,0.0,LOW,0.0,18991,informational,51,8,104,0,10,2741,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_ec9e8fc3d9830a75,30,0.0,LOW,0.0,19063,transactional,44,8,102,0,5,2831,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_ed29f219c8b36a10,10,0.0,LOW,0.0,19759,informational,40,7,104,0,10,2865,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-05-20,134,41
client_ccdd78843409c8c7,content_f055ab523ac794d7,0,0.0,LOW,0.0,16270,informational,28,5,91,0,0,2394,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_f1d72284fb07191f,10,0.0,LOW,0.0,19480,navigational,38,4,112,0,5,2726,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-07-01,110,-1
client_ccdd78843409c8c7,content_f231f8b1e6b142d0,10,0.14,LOW,0.0,19799,commercial,37,6,105,0,5,2783,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_f2c6bb4a0ec9f178,0,0.0,LOW,0.0,20504,informational,40,8,127,0,0,2981,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_f2f91aba1b2372b4,20,0.1,LOW,0.0,18376,commercial,33,6,99,27,5,2604,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_f3bc3ba41fe1cce6,20,0.77,HIGH,7.83,18258,informational,37,7,104,2135155,5,2552,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_f51344fbdb5caf01,10,0.03,LOW,0.0,19116,informational,36,7,104,0,5,2712,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_f5180bafe48e8b55,10,0.86,HIGH,0.0,18353,informational,31,5,98,0,10,2682,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_f64c018edad7918e,0,0.0,LOW,0.0,21139,informational,45,8,92,0,0,2946,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_f67034c583fb088f,10,0.0,LOW,0.0,18316,informational,36,7,100,0,8,2595,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_f7e54e767dc76c53,10,0.26,LOW,0.0,19531,commercial,32,6,104,0,10,2746,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_f83da4b97b92f9a6,0,0.0,LOW,0.0,21442,informational,30,6,101,0,0,2971,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_f845734d1e91f062,10,0.02,LOW,0.0,17997,navigational,35,6,98,0,10,2572,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_f8753347a2d3b9de,10,0.0,LOW,0.0,18475,informational,48,9,103,0,8,2702,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_f8d670b789cb730f,10,0.0,LOW,0.0,19695,informational,50,10,111,0,5,2876,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_f9c6a2ca5e9b404d,10,0.48,MEDIUM,45.19,20233,informational,27,5,101,0,5,2892,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_fa420fc6f4e14fdf,10,0.14,LOW,0.0,20251,commercial,44,8,104,0,8,3010,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_faa12d48c60b4424,10,0.14,LOW,0.0,19092,transactional,35,4,105,0,5,2688,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_ccdd78843409c8c7,content_fb1242a833f7d7be,10,0.0,LOW,0.0,20164,informational,38,8,106,0,4,2914,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-05-20,134,41
client_ccdd78843409c8c7,content_fb659b2d7a81dfb2,10,0.0,LOW,0.0,20267,commercial,36,7,100,0,2,2897,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_ccdd78843409c8c7,content_fb6cc63531f059af,30,0.02,LOW,0.0,19564,commercial,27,5,98,709,8,2750,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_fc345c59ec9bdef1,50,0.12,LOW,46.63,21831,informational,30,5,104,33,5,3145,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-06-01,126,29
client_ccdd78843409c8c7,content_fd85baf9d9f72711,10,0.05,LOW,0.0,20256,commercial,34,6,100,1085,8,2889,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_fecef9dc2113c303,10,0.05,LOW,0.0,19216,informational,34,7,87,0,5,2718,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_ff4700ad4fab8a35,10,0.0,LOW,0.0,20007,transactional,56,9,96,0,3,2921,keyword article,google,gemini-3-flash-preview,2026-02-24,2026-07-01,126,-1
client_ccdd78843409c8c7,content_ffef8999f9794511,10,0.0,LOW,0.0,18393,commercial,26,4,103,0,5,2693,keyword article,google,gemini-3-flash-preview,2026-02-16,2026-06-01,134,29
client_7eafe750768f0ac2,content_0014c0b572e465c9,0,0.0,LOW,0.0,18020,informational,23,3,106,0,0,2583,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_001a0bac35c3cde8,90,0.33,LOW,7.91,18902,commercial,28,3,99,56,4,2747,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-07-01,110,-1
client_7eafe750768f0ac2,content_0067ee9f7ebfb662,8100,0.27,LOW,15.06,17429,commercial,23,3,108,231,4,2498,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_009f5af1630044f4,110,0.3,LOW,5.68,18912,commercial,40,4,113,574,4,2628,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_00a88e248412eac7,40,0.11,LOW,19.03,18533,commercial,40,5,113,50,7,2552,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_00acc947f387f5ca,10,0.0,LOW,0.0,21590,informational,50,7,115,0,4,3063,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_011b7a66b19523a4,1000,0.58,MEDIUM,13.89,18713,commercial,25,3,99,57,4,2675,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_0128038ece78b4eb,10,0.29,LOW,0.37,17383,commercial,31,4,113,0,3,2471,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_0163ee63e08b5e81,10,0.0,LOW,0.0,18367,commercial,46,5,111,0,4,2614,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_01892265a4b9b55e,0,0.0,LOW,0.0,20738,informational,28,4,101,0,0,2896,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_01d903cee2665ce2,0,0.0,LOW,0.0,19751,informational,29,4,96,0,0,2807,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_01ffea9981e60a29,10,0.64,MEDIUM,18.74,18585,commercial,30,3,110,0,4,2635,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-06-01,57,29
client_7eafe750768f0ac2,content_020f0082027ac1a0,110,0.12,LOW,19.66,18207,commercial,30,3,108,4796,4,2554,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_0240ba88a0942c0f,10,0.0,LOW,0.0,18989,commercial,39,5,113,0,4,2780,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_026ca7eb22447b49,0,0.0,LOW,0.0,18067,informational,38,5,93,0,0,2527,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_029f62e40235ae94,140,0.36,MEDIUM,24.95,19005,commercial,24,3,109,65,4,2752,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_02d09de29b677546,50,0.33,LOW,15.05,18858,commercial,29,4,107,338,4,2755,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_031f4f25bad7482f,20,0.2,LOW,7.87,20014,commercial,29,4,93,19,6,2929,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_03232a4f686bff59,2400,0.29,LOW,23.63,19541,commercial,26,3,104,139,4,2891,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_03309270c9d04651,10,0.0,LOW,0.0,18730,commercial,28,3,108,0,3,2705,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_033bda90cff73911,880,0.07,LOW,17.41,18555,commercial,36,4,111,1368,4,2597,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_03febd75039d8e71,110,0.66,MEDIUM,12.61,17548,commercial,44,4,110,141,4,2501,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_0435de1541184b95,30,0.1,LOW,0.0,19499,commercial,32,5,104,2,6,2792,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_04960f33ad55432f,390,0.3,LOW,11.77,19242,commercial,31,5,97,822,4,2803,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_04be3e12c4b5a6ec,10,0.0,LOW,0.0,19385,commercial,30,4,104,0,3,2785,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
